group_id,role,track_id,pair_id,raw_file,processed_file,region_index,start_sec,end_sec,duration_sec,raw_rms_db,raw_peak_db,raw_min_rms_db,raw_crest_db,local_variation,position_ratio,is_silent,prev_rms_db,next_rms_db,level_slope,proc_rms_db,proc_peak_db,proc_min_rms_db,proc_crest_db,proc_local_variation,gain_delta_db,rms_delta_db,peak_delta_db,min_rms_delta_db,crest_delta_db,local_variation_delta
song_group,vocal,V9_S2,V9_S2,V9_S2_yuan.wav,V9_S2_DOWN.wav,0,0.24,0.66,0.42,-17.201593301008625,-13.97886995826722,-19.917554587167004,3.2227233427414053,1.0679617933292627,0.375,False,-17.201593301008625,-25.070858021024833,0.0,-11.201604616979681,-7.978836224447431,-13.917562597912621,3.2227683925322506,1.067960554774679,-5.999988684028944,-5.999988684028944,-6.000033733819789,-5.999991989254383,-4.5049790845297366e-05,1.2385545835602585e-06
song_group,vocal,V9_S2,V9_S2,V9_S2_yuan.wav,V9_S2_DOWN.wav,1,0.84,1.2,0.36,-25.070858021024833,-21.926412544354843,-25.53614521117183,3.14444547666999,0.23656724218625466,0.8500000000000001,False,-17.201593301008625,-25.070858021024833,-7.869264720016208,-19.070727205341775,-15.92568881741009,-19.5360162800771,3.1450383879316846,0.23656821812722878,-6.0001308156830575,-6.0001308156830575,-6.000723726944752,-6.000128931094732,-0.0005929112616946952,-9.7594097411835e-07
song_group,accomp,zcx,zcx,zcx_yuan.wav,zcx_DOWN.wav,0,0.24,0.66,0.42,-17.201593301008625,-13.97886995826722,-19.917554587167004,3.2227233427414053,1.0679617933292627,0.375,False,-17.201593301008625,-25.070858021024833,0.0,-11.201604616979681,-7.978836224447431,-13.917562597912621,3.2227683925322506,1.067960554774679,-5.999988684028944,-5.999988684028944,-6.000033733819789,-5.999991989254383,-4.5049790845297366e-05,1.2385545835602585e-06
song_group,accomp,zcx,zcx,zcx_yuan.wav,zcx_DOWN.wav,1,0.84,1.2,0.36,-25.070858021024833,-21.926412544354843,-25.53614521117183,3.14444547666999,0.23656724218625466,0.8500000000000001,False,-17.201593301008625,-25.070858021024833,-7.869264720016208,-19.070727205341775,-15.92568881741009,-19.5360162800771,3.1450383879316846,0.23656821812722878,-6.0001308156830575,-6.0001308156830575,-6.000723726944752,-6.000128931094732,-0.0005929112616946952,-9.7594097411835e-07
